n_instancias,dimensiones,cohesion,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,silhouette_global,linkage,metric,p,pca,poda,ARI_Train,NMI_Train,FMI_Train,Purity_Train,Hungarian_accuracy_Train,ARI_test,NMI_test,FMI_test,Purity_test,Hungarian_accuracy_test
900,300,1.7468678805029968e-15,4.7812760553376465,1.2541307633954617,11.290028328401172,1.0,average,manhattan,1,300,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002362223103328541,0.5330003566988294,0.016012832301503858,0.4671361502347418,0.08450704225352113
900,150,4.407479396882784e-16,4.680399635619286,1.1428650062143653,11.225148851368141,1.0,average,manhattan,1,150,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0019093115255130455,0.5343041555931739,0.01503473397340116,0.46830985915492956,0.08215962441314555
900,150,4.992944956017715e-16,4.680491738384592,1.140405429304587,11.22262432774367,1.0,average,manhattan,1,150,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0017349984301230352,0.5344399736960498,0.014645318856632023,0.4671361502347418,0.08215962441314555
900,150,3.7932403167591683e-16,4.680536357684276,1.1405400973687192,11.225795258686228,1.0,average,manhattan,1,150,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002004246237043561,0.5342099543644093,0.015237634204364123,0.46830985915492956,0.08333333333333333
900,600,6.1281110925302776e-15,4.816075056384986,1.3363266373834024,11.301290803271769,0.9999999999999998,mean,manhattan,1,600,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,6.1726788886617576e-15,4.8160720117978695,1.3360083772148943,11.301300300622664,0.9999999999999998,mean,manhattan,1,600,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,6.341593686077703e-15,4.816074704263844,1.3365461763602453,11.30126051774507,0.9999999999999998,mean,manhattan,1,600,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,450,4.054804973667857e-15,4.808026168645961,1.3064474524804455,11.299407535604272,0.9999999999999999,mean,manhattan,1,450,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0025619012945138856,0.5320325291134581,0.0164217988331126,0.4647887323943662,0.08450704225352113
900,450,4.0468308699771335e-15,4.80802285889507,1.3083809545155907,11.299627988142259,0.9999999999999999,mean,manhattan,1,450,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0025566190275805993,0.5319329290027903,0.01641494356300252,0.4647887323943662,0.08450704225352113
900,450,3.248736971433194e-15,4.808014381365322,1.307695691151949,11.299656199075718,0.9999999999999999,mean,manhattan,1,450,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0025619012945138856,0.532032529113458,0.0164217988331126,0.4647887323943662,0.08450704225352113
900,300,1.4191576019447043e-15,4.781276184912059,1.2520146160243453,11.291634277420608,1.0,mean,manhattan,1,300,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002262297127643887,0.5325583906264475,0.0158071621917254,0.465962441314554,0.08450704225352113
900,300,1.851510982081015e-15,4.781298444056673,1.2539912792113954,11.289291592137554,1.0,mean,manhattan,1,300,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0023464036872407374,0.532088516426033,0.015992635321885443,0.4647887323943662,0.08450704225352113
900,300,1.723527545063635e-15,4.781309427172489,1.253242051908949,11.28949383297074,1.0,mean,manhattan,1,300,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002378048025206912,0.5330563627182362,0.01603310599474867,0.4671361502347418,0.08450704225352113
900,150,3.599621083458546e-16,4.680515270274436,1.1462521701052282,11.225087525114,1.0,mean,manhattan,1,150,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0017145858289183708,0.5335176629562146,0.01470954611019914,0.46830985915492956,0.08450704225352113
900,150,3.782549782171191e-16,4.680417983975864,1.1474196197763342,11.221511620103831,1.0,mean,manhattan,1,150,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0016510348648547215,0.53443145269128,0.014543437140716615,0.4694835680751174,0.08215962441314555
900,150,4.599562677105719e-16,4.6805048682386525,1.1466799689660319,11.226804156610127,1.0,mean,manhattan,1,150,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.001988463469180458,0.5342053651776867,0.015217951568543395,0.46830985915492956,0.08333333333333333
900,600,5.597166769456069e-15,4.8160740541644,1.3364205756598098,11.301311996177649,0.9999999999999999,single,minkowski,1,600,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,7.253445703506844e-15,4.816075052900819,1.3350240411960186,11.301286326853791,0.9999999999999998,single,minkowski,1,600,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,5.697725894149719e-15,4.8160709766319965,1.3352555168346614,11.301266931496329,0.9999999999999999,single,minkowski,1,600,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,450,4.6262194909936466e-15,4.808014322231758,1.309313705093426,11.299721970988038,0.9999999999999999,single,minkowski,1,450,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002551337372928072,0.5323180782279568,0.016408096870916145,0.465962441314554,0.08450704225352113
900,450,4.541835069350392e-15,4.808020031359763,1.308381246268376,11.299588656212167,0.9999999999999999,single,minkowski,1,450,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0025619012945138856,0.5320325291134581,0.0164217988331126,0.4647887323943662,0.08450704225352113
900,450,3.512512126695028e-15,4.808011876799236,1.3050214578036163,11.299473364028188,0.9999999999999999,single,minkowski,1,450,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0025619012945138856,0.5320325291134581,0.0164217988331126,0.4647887323943662,0.08450704225352113
900,300,1.8695847000589838e-15,4.781295870298808,1.2513411916692851,11.290566558491326,1.0,single,minkowski,1,300,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0023569493530200096,0.5327020559079942,0.016006091475146856,0.465962441314554,0.08450704225352113
900,300,1.5714275817307561e-15,4.7813392427367924,1.2542787047937412,11.28992609049774,1.0,single,minkowski,1,300,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0023886010333179623,0.5334190446623718,0.01604666464917578,0.46830985915492956,0.08450704225352113
900,300,1.8378265615424337e-15,4.781284670091849,1.2547148529173913,11.29024588124135,1.0,single,minkowski,1,300,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002414994270483492,0.5329918056177485,0.016080712352741628,0.4647887323943662,0.08450704225352113
900,150,4.574788657464425e-16,4.680443717875045,1.1493630057387443,11.222938312592323,1.0,single,minkowski,1,150,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0019621710748699995,0.5343919246725831,0.015185315992552751,0.4706572769953052,0.08333333333333333
900,150,4.898690442487228e-16,4.680369098864397,1.1439459532420837,11.223953222025305,1.0,single,minkowski,1,150,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0016293571453553305,0.5350879446911697,0.014426606845811488,0.46830985915492956,0.08215962441314555
900,150,5.37040422019041e-16,4.680493292820262,1.142864960470143,11.22670006340217,1.0,single,minkowski,1,150,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0019671882521518163,0.5344433436163362,0.01510696940726694,0.46830985915492956,0.08333333333333333
900,600,7.0027410658908445e-15,4.816074949330875,1.3354121449086453,11.301283696020244,0.9999999999999998,complete,minkowski,1,600,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,5.798414186662086e-15,4.816073437024629,1.3351982708193448,11.301288534407293,0.9999999999999999,complete,minkowski,1,600,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,6.307991726241569e-15,4.816075274587906,1.335145660682819,11.301280093313903,0.9999999999999999,complete,minkowski,1,600,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,450,3.881135314450852e-15,4.808008526283417,1.3094522619241733,11.299427667136664,0.9999999999999999,complete,minkowski,1,450,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.00259360775997388,0.5326727440603276,0.016463111599863255,0.465962441314554,0.08450704225352113
900,450,3.707066535191396e-15,4.8080152475490054,1.3049659653774583,11.299450353537942,1.0,complete,minkowski,1,450,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002446258943348984,0.5320364902277618,0.016197339017147108,0.4647887323943662,0.08450704225352113
900,450,4.2754905386988594e-15,4.808014010962974,1.3079067103725648,11.299436526071633,0.9999999999999999,complete,minkowski,1,450,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0025619012945138856,0.532032529113458,0.0164217988331126,0.4647887323943662,0.08450704225352113
900,300,2.0994250611819558e-15,4.781313039653431,1.2509248725383608,11.290306346436923,1.0,complete,minkowski,1,300,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0023464036872407374,0.5325894365188797,0.015992635321885443,0.465962441314554,0.08450704225352113
900,300,1.714908047442194e-15,4.781307118163782,1.2582846201026594,11.289923088854247,1.0,complete,minkowski,1,300,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002362223103328541,0.5326025953506872,0.016012832301503858,0.465962441314554,0.08450704225352113
900,300,1.739394264110965e-15,4.781327780748012,1.2531061062182076,11.2893830429291,1.0,complete,minkowski,1,300,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002378048025206912,0.5331077645997808,0.01603310599474867,0.4671361502347418,0.08450704225352113
900,150,5.084810911928762e-16,4.680467941703821,1.143880932565406,11.226394089397349,1.0,complete,minkowski,1,150,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.001750758999037485,0.5351346449090089,0.014664661130775303,0.46830985915492956,0.08333333333333333
900,150,4.3682294712351877e-16,4.680523814017809,1.1417267328052094,11.22435355850811,1.0,complete,minkowski,1,150,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0018823113105240076,0.5381184360341565,0.014828884180451318,0.4765258215962441,0.08215962441314555
900,150,5.74833962981719e-16,4.680604490071957,1.1504002798256934,11.226724010897115,1.0,complete,minkowski,1,150,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.00157769471325772,0.5330357890269082,0.014456013368777259,0.4671361502347418,0.08215962441314555
900,600,6.6847502449980274e-15,4.8160744028482245,1.3358536304169748,11.301255725022259,0.9999999999999999,average,minkowski,1,600,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,5.814046259936507e-15,4.816075157748316,1.3360845014536051,11.301265767095575,0.9999999999999998,average,minkowski,1,600,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,6.298538222745494e-15,4.816074433826364,1.3359959974933195,11.301296680652285,0.9999999999999998,average,minkowski,1,600,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,450,3.590910772611387e-15,4.808015425950988,1.3089781563186653,11.299499148947254,0.9999999999999999,average,minkowski,1,450,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002577751770063175,0.5322963444625886,0.016442416291116774,0.4647887323943662,0.08450704225352113
900,450,3.684933328992711e-15,4.808023635741178,1.3084749984984754,11.2996633463763,0.9999999999999999,average,minkowski,1,450,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002519660296949363,0.5316775536850286,0.01636719585955373,0.4647887323943662,0.08450704225352113
900,450,3.284933439538293e-15,4.808015647012002,1.3073186424057952,11.299719528501589,0.9999999999999999,average,minkowski,1,450,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0025671841738344066,0.532132115710426,0.01642866269917329,0.4647887323943662,0.08450704225352113
900,300,1.8980988953228327e-15,4.781329721608515,1.254770246551313,11.289619847702157,1.0,average,minkowski,1,300,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0023886010333179623,0.5330563627182362,0.01604666464917578,0.465962441314554,0.08450704225352113
900,300,1.6740633272203599e-15,4.781295471153167,1.2566817246114776,11.289568076566841,1.0,average,minkowski,1,300,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0023411317715572176,0.5328015029832931,0.01598591995928751,0.4671361502347418,0.08450704225352113
900,300,1.6881480404714499e-15,4.781319309416953,1.254803670436886,11.289558304484686,1.0,average,minkowski,1,300,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002372772439315529,0.5327929495838282,0.0160263395432995,0.465962441314554,0.08450704225352113
900,150,4.513112612213506e-16,4.6804723444574785,1.1483433672475343,11.233005776591034,1.0,average,minkowski,1,150,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0018147635910150575,0.5341706257486177,0.014918733435625824,0.4694835680751174,0.08333333333333333
900,150,3.4623369950402706e-16,4.680517105257918,1.1490311232166177,11.223402059897916,1.0,average,minkowski,1,150,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0018248207491509297,0.5339964883553019,0.014843824255994825,0.465962441314554,0.08450704225352113
900,150,4.464362063862236e-16,4.680512841879507,1.1405241450223742,11.22387631998337,1.0,average,minkowski,1,150,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0018991315720622438,0.5332193531262008,0.01510783938506221,0.4671361502347418,0.08333333333333333
900,600,5.957181311964802e-15,4.816074192539532,1.3360965141064918,11.30128039732488,0.9999999999999999,mean,minkowski,1,600,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,6.266662127655966e-15,4.816074928321353,1.336546593164178,11.301287873485796,0.9999999999999998,mean,minkowski,1,600,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,600,5.45170717455861e-15,4.816076751613616,1.3362853940258423,11.30129780110739,0.9999999999999999,mean,minkowski,1,600,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002462091142160914,0.5324992778921173,0.01621770876615239,0.465962441314554,0.08450704225352113
900,450,3.563124145709059e-15,4.80800809574712,1.3054796810054587,11.299593999264294,0.9999999999999999,mean,minkowski,1,450,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0025619012945138856,0.532032529113458,0.0164217988331126,0.4647887323943662,0.08450704225352113
900,450,3.4608228568255653e-15,4.808014075407005,1.3086554458417403,11.299530509131603,0.9999999999999999,mean,minkowski,1,450,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0025619012945138856,0.532032529113458,0.0164217988331126,0.4647887323943662,0.08450704225352113
900,450,3.7311247310535566e-15,4.808024227576029,1.3051448216286712,11.299166566016126,0.9999999999999999,mean,minkowski,1,450,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002519660296949363,0.5316775536850286,0.01636719585955373,0.4647887323943662,0.08450704225352113
900,300,1.9288849938874775e-15,4.78130085836891,1.2532648735949066,11.289563462441869,1.0,mean,minkowski,1,300,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0023991564905770165,0.5330912134223047,0.016060257760168273,0.465962441314554,0.08450704225352113
900,300,1.9621265619098043e-15,4.7813232215559704,1.252521397850617,11.290215579996165,1.0,mean,minkowski,1,300,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002525475052591505,0.5336141661363566,0.016299963099872274,0.46830985915492956,0.08450704225352113
900,300,1.9276205271043053e-15,4.781309442889153,1.2509219913106007,11.290670940651902,0.9999999999999999,mean,minkowski,1,300,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.002404435137903498,0.5333545194803774,0.016067067282526475,0.4671361502347418,0.08450704225352113
900,150,4.1201013713783163e-16,4.680369989081459,1.146369585484515,11.225906700884625,1.0,mean,minkowski,1,150,4,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0022571915554475542,0.535547608105735,0.015721368623550284,0.47417840375586856,0.08450704225352113
900,150,5.880792995222502e-16,4.680586517355014,1.1424059427417133,11.231505136910627,1.0,mean,minkowski,1,150,4.3,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0017832915059637882,0.5324315869753511,0.014880659192089266,0.4647887323943662,0.08450704225352113
900,150,4.087552417491221e-16,4.680504577512286,1.1423945965874884,11.225450335364927,1.0,mean,minkowski,1,150,4.6,-0.00044589903839091234,0.5869562087012962,0.0032002207888892145,0.6877380045696877,0.04265041888804265,0.0018296444298460373,0.536776751625696,0.014762535372563635,0.47417840375586856,0.08333333333333333
